Channel 1,Channel 2,Channel 3,Channel 4
0.000,18.030,1000.940,57.000
1.000,23.480,1000.740,43.050
0.000,18.030,1000.910,56.910
1.000,23.480,1000.740,43.050
0.000,18.010,1000.940,56.610
1.000,23.490,1000.770,43.040
0.000,18.010,1000.930,56.680
1.000,23.500,1000.770,43.070
0.000,18.010,1000.950,56.780
1.000,23.510,1000.770,43.080
0.000,18.010,1000.950,57.000
1.000,23.520,1000.760,43.040
0.000,18.020,1000.940,57.310
1.000,23.500,1000.750,43.040
0.000,18.030,1000.920,57.740
1.000,23.510,1000.730,43.020
0.000,18.050,1000.940,58.070
1.000,23.520,1000.790,42.990
0.000,18.070,1000.920,58.360
1.000,23.520,1000.780,42.980
0.000,18.070,1000.910,58.230
1.000,23.530,1000.760,42.960
0.000,18.090,1000.940,58.290
1.000,23.530,1000.750,42.940
0.000,18.100,1000.940,58.420
1.000,23.530,1000.770,42.910
0.000,18.110,1000.930,58.400
1.000,23.530,1000.780,42.880
0.000,18.120,1000.940,58.180
1.000,23.530,1000.740,42.860
0.000,18.110,1000.930,57.420
1.000,23.540,1000.800,42.850
0.000,18.110,1000.930,57.420
1.000,23.540,1000.760,42.830
0.000,18.100,1000.950,56.720
1.000,23.550,1000.780,42.830
0.000,18.080,1000.930,56.640
1.000,23.550,1000.780,42.830
0.000,18.070,1000.920,56.950
1.000,23.540,1000.770,42.830
0.000,18.060,1000.930,56.940
1.000,23.550,1000.790,42.840
0.000,18.050,1000.920,56.970
1.000,23.550,1000.770,42.840
0.000,18.050,1000.930,57.160
1.000,23.550,1000.780,42.840
0.000,18.040,1000.930,57.210
1.000,23.550,1000.750,42.840
0.000,18.040,1000.940,57.430
1.000,23.560,1000.740,42.830
0.000,18.040,1000.950,57.810
1.000,23.570,1000.770,42.810
0.000,18.050,1000.940,58.060
1.000,23.570,1000.760,42.820
0.000,18.050,1000.920,58.100
1.000,23.580,1000.760,42.780
0.000,18.040,1000.920,57.530
1.000,23.580,1000.760,42.790
0.000,18.040,1000.950,57.220
1.000,23.590,1000.730,42.750
0.000,18.040,1000.960,57.520
1.000,23.590,1000.750,42.750
0.000,18.030,1000.920,57.440
1.000,23.590,1000.760,42.720
0.000,18.030,1000.930,57.230
1.000,23.600,1000.750,42.690
0.000,18.040,1000.930,57.430
1.000,23.600,1000.740,42.700
0.000,18.040,1000.930,57.750
1.000,23.600,1000.750,42.690
0.000,18.040,1000.930,57.750
1.000,23.600,1000.730,42.670
0.000,18.050,1000.940,57.920
1.000,23.600,1000.730,42.670
0.000,18.060,1000.950,58.060
1.000,23.600,1000.780,42.700
0.000,18.080,1000.920,58.430
1.000,23.590,1000.740,42.710
0.000,18.100,1000.930,58.590
1.000,23.580,1000.750,42.790
0.000,18.100,1000.920,58.260
1.000,23.580,1000.750,42.830
0.000,18.110,1000.920,58.270
1.000,23.580,1000.740,42.850
0.000,18.120,1000.910,58.300
1.000,23.570,1000.750,42.840
0.000,18.140,1000.910,58.390
1.000,23.570,1000.730,42.840
0.000,18.150,1000.940,57.580
1.000,23.560,1000.720,42.840
0.000,18.160,1000.920,57.940
1.000,23.550,1000.740,42.840
0.000,18.180,1000.910,58.030
1.000,23.540,1000.740,42.860
0.000,18.170,1000.910,57.400
1.000,23.540,1000.710,42.860
0.000,18.180,1000.910,57.550
1.000,23.530,1000.730,42.860
0.000,18.210,1000.910,58.020
1.000,23.520,1000.690,42.850
0.000,18.220,1000.900,58.260
1.000,23.520,1000.710,42.800
0.000,18.240,1000.890,58.380
1.000,23.520,1000.740,42.790
0.000,18.260,1000.910,58.550
1.000,23.510,1000.720,42.790
0.000,18.260,1000.910,58.550
1.000,23.510,1000.750,42.790
0.000,18.270,1000.900,58.400
1.000,23.510,1000.750,42.790
0.000,18.280,1000.930,58.330
1.000,23.500,1000.750,42.820
0.000,18.280,1000.920,58.130
1.000,23.490,1000.750,42.840
0.000,18.270,1000.910,57.460
1.000,23.490,1000.730,42.880
0.000,18.270,1000.910,57.120
1.000,23.490,1000.750,42.890
0.000,18.260,1000.920,57.160
1.000,23.490,1000.740,42.900
0.000,18.270,1000.900,57.380
1.000,23.490,1000.750,42.920
0.000,18.260,1000.920,57.290
1.000,23.480,1000.750,42.910
0.000,18.250,1000.930,57.110
1.000,23.480,1000.720,42.890
0.000,18.230,1000.910,56.670
1.000,23.480,1000.740,42.900
0.000,18.220,1000.940,56.520
1.000,23.480,1000.760,42.900
0.000,18.210,1000.920,56.550
1.000,23.480,1000.760,42.890
0.000,18.200,1000.930,56.880
1.000,23.470,1000.750,42.900
0.000,18.220,1000.920,57.520
1.000,23.470,1000.740,42.960
0.000,18.230,1000.930,58.200
1.000,23.490,1000.760,43.280
0.000,18.250,1000.920,58.350
1.000,23.500,1000.740,43.350
0.000,18.260,1000.930,58.450
1.000,23.500,1000.740,43.320
0.000,18.260,1000.930,58.450
1.000,23.500,1000.740,43.320
0.000,18.270,1000.950,58.620
1.000,23.510,1000.740,43.360
0.000,18.290,1000.930,58.710
1.000,23.530,1000.730,43.330
0.000,18.310,1000.950,58.720
1.000,23.530,1000.730,43.320
0.000,18.330,1000.930,58.920
1.000,23.530,1000.720,43.330
0.000,18.350,1000.930,58.740
1.000,23.530,1000.700,43.380
0.000,18.350,1000.910,58.010
1.000,23.540,1000.710,43.350
0.000,18.380,1000.920,58.140
1.000,23.540,1000.680,43.300
0.000,18.400,1000.930,58.410
1.000,23.540,1000.690,43.330
0.000,18.420,1000.910,58.540
1.000,23.550,1000.700,43.280
0.000,18.430,1000.910,58.580
1.000,23.550,1000.700,43.240
0.000,18.440,1000.900,58.270
1.000,23.560,1000.720,43.210
0.000,18.440,1000.900,57.960
1.000,23.570,1000.720,43.200
0.000,18.430,1000.920,57.800
1.000,23.570,1000.740,43.190
0.000,18.420,1000.920,57.270
1.000,23.570,1000.730,43.190
0.000,18.430,1000.950,57.270
1.000,23.570,1000.730,43.190
0.000,18.430,1000.950,57.270
1.000,23.570,1000.750,43.190
0.000,18.430,1000.920,57.470
1.000,23.580,1000.780,43.180
0.000,18.440,1000.970,57.330
1.000,23.580,1000.760,43.160
0.000,18.430,1000.940,56.980
1.000,23.580,1000.740,43.150
0.000,18.430,1000.930,57.140
1.000,23.580,1000.780,43.160
0.000,18.450,1000.940,57.500
1.000,23.590,1000.760,43.160
0.000,18.460,1000.950,57.660
1.000,23.590,1000.790,43.150
0.000,18.470,1000.970,57.840
1.000,23.600,1000.780,43.130
0.000,18.470,1000.930,57.700
1.000,23.600,1000.750,43.120
0.000,18.480,1000.970,57.740
1.000,23.610,1000.780,43.110
0.000,18.490,1000.940,57.810
1.000,23.610,1000.750,43.100
0.000,18.500,1000.960,57.920
1.000,23.610,1000.790,43.100
0.000,18.500,1000.970,57.680
1.000,23.610,1000.790,43.100
0.000,18.500,1000.980,57.640
1.000,23.620,1000.780,43.070
0.000,18.520,1000.980,57.920
1.000,23.620,1000.780,43.040
0.000,18.540,1000.980,58.150
1.000,23.620,1000.780,43.040
0.000,18.550,1000.960,58.030
1.000,23.620,1000.770,43.010
0.000,18.550,1000.970,57.310
1.000,23.630,1000.800,42.970
0.000,18.550,1000.970,57.310
1.000,23.630,1000.800,42.950
0.000,18.550,1000.970,57.080
1.000,23.620,1000.810,42.930
0.000,18.560,1000.910,57.300
1.000,23.620,1000.770,42.930
0.000,18.580,1000.930,57.450
1.000,23.630,1000.780,42.930
0.000,18.590,1000.930,57.510
1.000,23.620,1000.740,43.010
0.000,18.590,1000.910,57.500
1.000,23.630,1000.780,43.110
0.000,18.600,1000.930,57.200
1.000,23.630,1000.750,43.250
0.000,18.610,1000.910,57.130
1.000,23.630,1000.760,43.450
0.000,18.610,1000.890,56.830
1.000,23.630,1000.790,43.640
0.000,18.610,1000.910,56.630
1.000,23.630,1000.750,43.720
0.000,18.620,1000.900,56.730
1.000,23.620,1000.760,43.570
0.000,18.620,1000.910,56.860
1.000,23.610,1000.720,43.490
0.000,18.640,1000.910,57.010
1.000,23.610,1000.770,43.530
0.000,18.660,1000.910,57.390
1.000,23.610,1000.730,43.670
0.000,18.670,1000.930,57.550
1.000,23.610,1000.730,43.670
0.000,18.680,1000.920,57.570
1.000,23.610,1000.740,43.850
0.000,18.700,1000.900,57.650
1.000,23.610,1000.750,43.830
0.000,18.700,1000.900,57.650
1.000,23.610,1000.720,43.760
0.000,18.720,1000.900,57.620
1.000,23.610,1000.750,43.800
0.000,18.720,1000.890,57.640
1.000,23.610,1000.720,43.970
0.000,18.720,1000.910,57.320
1.000,23.610,1000.740,44.000
0.000,18.700,1000.920,56.640
1.000,23.610,1000.740,44.040
0.000,18.670,1000.890,55.720
1.000,23.610,1000.750,44.060
0.000,18.660,1000.880,55.960
1.000,23.610,1000.740,44.070
0.000,18.660,1000.890,56.330
1.000,23.620,1000.770,44.060
0.000,18.660,1000.930,56.520
1.000,23.610,1000.750,44.050
0.000,18.660,1000.880,56.680
1.000,23.620,1000.730,43.990
0.000,18.660,1000.910,56.650
1.000,23.620,1000.750,43.920
0.000,18.670,1000.910,56.610
1.000,23.620,1000.750,43.890
0.000,18.660,1000.900,56.540
1.000,23.620,1000.750,43.890
0.000,18.670,1000.910,56.670
1.000,23.620,1000.760,43.820
0.000,18.680,1000.900,56.690
1.000,23.630,1000.750,43.750
0.000,18.690,1000.890,56.890
1.000,23.630,1000.740,43.670
0.000,18.690,1000.880,56.940
1.000,23.640,1000.760,43.470
0.000,18.690,1000.880,56.940
1.000,23.640,1000.790,43.370
0.000,18.710,1000.890,57.240
1.000,23.640,1000.770,43.360
0.000,18.720,1000.880,57.510
1.000,23.640,1000.750,43.290
0.000,18.730,1000.910,57.780
1.000,23.640,1000.760,43.230
0.000,18.740,1000.930,57.930
1.000,23.640,1000.780,43.190
0.000,18.750,1000.940,58.080
1.000,23.650,1000.760,43.140
0.000,18.760,1000.940,58.080
1.000,23.650,1000.800,43.120
0.000,18.770,1000.950,57.610
1.000,23.650,1000.790,43.090
0.000,18.780,1000.930,57.550
1.000,23.660,1000.800,43.080
0.000,18.790,1000.930,57.490
1.000,23.660,1000.810,43.060
0.000,18.800,1001.010,57.590
1.000,23.660,1000.810,43.050
0.000,18.800,1000.980,57.340
1.000,23.660,1000.810,43.050
0.000,18.820,1000.990,57.560
1.000,23.670,1000.830,43.040
0.000,18.840,1000.990,57.840
1.000,23.670,1000.800,43.040
0.000,18.860,1000.980,57.720
1.000,23.670,1000.810,43.040
0.000,18.870,1000.940,57.760
1.000,23.680,1000.800,43.040
0.000,18.870,1000.940,57.760
1.000,23.680,1000.810,43.040
0.000,18.880,1000.940,57.620
1.000,23.680,1000.800,43.040
0.000,18.890,1000.930,57.610
1.000,23.690,1000.820,43.030
0.000,18.900,1000.960,57.430
1.000,23.690,1000.800,43.030
0.000,18.920,1000.970,57.510
1.000,23.690,1000.820,43.030
0.000,18.920,1000.960,57.510
1.000,23.690,1000.820,43.030
0.000,18.940,1000.990,57.390
1.000,23.690,1000.800,43.050
0.000,18.940,1000.970,57.080
1.000,23.700,1000.790,43.030
0.000,18.950,1000.950,56.920
1.000,23.700,1000.810,43.020
0.000,18.970,1000.940,56.920
1.000,23.700,1000.780,43.050
0.000,18.970,1000.940,56.740
1.000,23.700,1000.780,43.050
0.000,18.980,1000.970,56.880
1.000,23.710,1000.780,43.000
0.000,18.980,1000.950,56.490
1.000,23.710,1000.780,43.060
0.000,18.970,1000.970,56.230
1.000,23.710,1000.810,43.080
0.000,18.970,1000.950,56.210
1.000,23.710,1000.790,43.050
0.000,18.980,1000.950,56.480
1.000,23.710,1000.780,43.050
0.000,18.980,1000.950,56.480
1.000,23.710,1000.780,43.000
0.000,18.980,1000.970,56.380
1.000,23.710,1000.770,42.990
0.000,18.970,1000.940,56.260
1.000,23.710,1000.780,42.960
0.000,18.990,1000.920,56.590
1.000,23.710,1000.780,42.950
0.000,19.000,1000.950,56.840
1.000,23.700,1000.770,42.950
0.000,19.010,1000.960,56.980
1.000,23.710,1000.790,42.970
0.000,19.020,1000.940,57.010
1.000,23.710,1000.780,42.990
0.000,19.020,1000.940,56.810
1.000,23.710,1000.770,43.000
0.000,19.020,1000.950,56.510
1.000,23.710,1000.780,43.000
0.000,19.010,1000.940,56.070
1.000,23.720,1000.790,42.990
0.000,19.010,1000.950,55.690
1.000,23.720,1000.790,42.990
0.000,18.990,1000.950,55.680
1.000,23.720,1000.780,42.970
0.000,18.980,1000.940,55.830
1.000,23.720,1000.760,42.950
0.000,18.980,1000.940,55.870
1.000,23.720,1000.780,42.950
0.000,18.960,1000.950,55.720
1.000,23.720,1000.810,42.950
0.000,18.940,1000.960,55.580
1.000,23.720,1000.770,42.950
0.000,18.940,1000.960,55.580
1.000,23.720,1000.810,42.950
0.000,18.920,1000.950,55.580
1.000,23.720,1000.820,42.950
0.000,18.900,1001.020,55.430
1.000,23.730,1000.830,42.940
0.000,18.880,1000.980,55.020
1.000,23.720,1000.820,42.940
0.000,18.860,1000.980,54.660
1.000,23.720,1000.820,42.940
0.000,18.850,1000.990,54.900
1.000,23.720,1000.820,42.920
0.000,18.850,1001.000,55.340
1.000,23.720,1000.820,42.940
0.000,18.860,1001.000,56.030
1.000,23.730,1000.820,42.950
0.000,18.870,1001.030,56.470
1.000,23.730,1000.830,42.980
0.000,18.880,1001.000,56.790
1.000,23.730,1000.830,42.980
0.000,18.880,1001.010,56.860
1.000,23.730,1000.850,43.020
0.000,18.880,1000.990,55.920
1.000,23.730,1000.830,43.070
0.000,18.890,1000.990,56.150
1.000,23.730,1000.830,43.120
0.000,18.900,1001.000,56.260
1.000,23.730,1000.840,43.170
0.000,18.890,1000.980,55.860
1.000,23.730,1000.810,43.190
0.000,18.880,1000.950,55.540
1.000,23.740,1000.820,43.170
0.000,18.880,1000.950,55.540
1.000,23.740,1000.800,43.100
0.000,18.870,1000.960,55.160
1.000,23.740,1000.800,43.100
0.000,18.870,1000.970,55.290
1.000,23.740,1000.800,43.100
0.000,18.880,1001.000,55.630
1.000,23.740,1000.840,43.040
0.000,18.880,1000.990,55.990
1.000,23.740,1000.830,43.020
0.000,18.880,1000.960,55.950
1.000,23.740,1000.820,43.080
0.000,18.880,1000.980,55.950
1.000,23.730,1000.840,43.160
0.000,18.880,1000.990,56.000
1.000,23.740,1000.840,43.200
0.000,18.880,1001.010,56.200
1.000,23.740,1000.820,43.220
0.000,18.870,1001.010,55.930
1.000,23.740,1000.820,43.220
0.000,18.830,1001.010,55.150
1.000,23.740,1000.850,43.210
0.000,18.830,1000.990,55.370
1.000,23.730,1000.830,43.160
0.000,18.820,1001.010,55.300
1.000,23.730,1000.820,43.140
0.000,18.810,1001.010,55.240
1.000,23.730,1000.810,43.140
0.000,18.810,1000.980,55.420
1.000,23.740,1000.830,43.110
0.000,18.800,1001.000,55.480
1.000,23.740,1000.830,43.100
0.000,18.790,1000.990,55.490
1.000,23.740,1000.820,43.080
0.000,18.790,1000.990,55.730
1.000,23.740,1000.840,43.080
0.000,18.800,1001.010,56.010
1.000,23.740,1000.810,43.060
0.000,18.800,1001.010,56.010
1.000,23.750,1000.820,43.030
0.000,18.800,1001.000,55.970
1.000,23.750,1000.820,43.020
0.000,18.780,1000.970,55.580
1.000,23.760,1000.830,42.960
0.000,18.780,1000.990,55.590
1.000,23.760,1000.840,42.970
0.000,18.790,1000.990,55.910
1.000,23.750,1000.800,42.950
0.000,18.800,1000.990,56.120
1.000,23.750,1000.820,42.940
0.000,18.810,1001.010,56.380
1.000,23.760,1000.800,42.930
0.000,18.830,1001.010,56.580
1.000,23.760,1000.800,42.930
0.000,18.830,1001.010,56.270
1.000,23.760,1000.820,42.900
0.000,18.830,1000.990,56.100
1.000,23.770,1000.810,42.880
0.000,18.840,1001.010,56.200
1.000,23.770,1000.830,42.850
0.000,18.860,1000.960,56.510
1.000,23.780,1000.830,42.820
0.000,18.870,1000.980,56.250
1.000,23.780,1000.790,42.810
0.000,18.850,1000.980,55.800
1.000,23.780,1000.800,42.800
0.000,18.860,1000.990,55.860
1.000,23.780,1000.830,42.800
0.000,18.850,1000.980,55.590
1.000,23.790,1000.840,42.790
0.000,18.850,1000.980,55.590
1.000,23.790,1000.780,42.780
0.000,18.840,1000.980,55.480
1.000,23.790,1000.820,42.770
0.000,18.840,1000.980,55.480
1.000,23.800,1000.800,42.770
0.000,18.840,1000.990,55.560
1.000,23.790,1000.800,42.770
0.000,18.840,1000.990,55.770
1.000,23.800,1000.800,42.770
0.000,18.840,1000.990,55.730
1.000,23.800,1000.800,42.770
0.000,18.840,1000.980,55.880
1.000,23.810,1000.810,42.780
0.000,18.840,1000.990,55.900
1.000,23.800,1000.770,42.780
0.000,18.860,1000.960,56.140
1.000,23.800,1000.770,42.780
0.000,18.880,1000.960,56.560
1.000,23.810,1000.790,42.770
0.000,18.890,1000.990,56.720
1.000,23.820,1000.800,42.780
0.000,18.900,1000.960,56.910
1.000,23.810,1000.800,42.790
0.000,18.920,1000.950,56.760
1.000,23.810,1000.820,42.770
0.000,18.920,1000.940,56.600
1.000,23.820,1000.800,42.780
0.000,18.930,1000.990,56.480
1.000,23.820,1000.770,42.770
0.000,18.960,1001.010,56.570
1.000,23.820,1000.820,42.770
0.000,18.980,1000.980,56.760
1.000,23.830,1000.790,42.770
0.000,18.990,1000.960,56.650
1.000,23.830,1000.780,42.770
0.000,18.990,1000.960,56.650
1.000,23.830,1000.790,42.760
0.000,19.000,1000.960,56.540
1.000,23.830,1000.790,42.760
0.000,19.010,1000.990,56.550
1.000,23.830,1000.780,42.760
0.000,19.020,1000.950,56.510
1.000,23.830,1000.790,42.750
0.000,19.050,1000.990,56.790
1.000,23.830,1000.780,42.760
0.000,19.060,1000.980,56.780
1.000,23.840,1000.780,42.760
0.000,19.080,1001.000,56.730
1.000,23.840,1000.780,42.760
0.000,19.070,1000.990,56.200
1.000,23.840,1000.800,42.750
0.000,19.060,1000.970,55.970
1.000,23.840,1000.800,42.750
0.000,19.070,1000.980,55.990
1.000,23.840,1000.790,42.770
0.000,19.070,1000.980,55.990
1.000,23.830,1000.820,42.820
0.000,19.080,1000.990,55.920
1.000,23.830,1000.790,42.830
0.000,19.080,1000.990,55.870
1.000,23.830,1000.810,42.830
0.000,19.070,1000.990,55.850
1.000,23.830,1000.820,42.830
0.000,19.080,1000.990,55.970
1.000,23.830,1000.810,42.840
0.000,19.080,1000.970,56.010
1.000,23.820,1000.830,42.860
0.000,19.070,1000.990,55.900
1.000,23.820,1000.830,42.910
0.000,19.070,1000.990,55.900
1.000,23.820,1000.810,42.910
0.000,19.070,1000.960,55.770
1.000,23.820,1000.820,42.920
0.000,19.070,1000.950,55.550
1.000,23.810,1000.810,42.930
0.000,19.070,1000.980,55.680
1.000,23.810,1000.820,42.920
0.000,19.080,1000.960,55.820
1.000,23.810,1000.850,42.920
0.000,19.090,1001.000,56.020
1.000,23.810,1000.850,42.920
0.000,19.090,1000.970,56.170
1.000,23.810,1000.820,42.930
0.000,19.090,1000.990,56.000
1.000,23.800,1000.830,42.960
0.000,19.100,1000.970,56.300
1.000,23.800,1000.830,42.960
0.000,19.110,1000.990,56.570
1.000,23.800,1000.860,42.960
0.000,19.100,1000.980,56.090
1.000,23.800,1000.830,42.970
0.000,19.090,1000.980,55.600
1.000,23.790,1000.850,43.000
0.000,19.060,1000.960,55.020
1.000,23.790,1000.840,42.980
0.000,19.040,1001.000,54.940
1.000,23.790,1000.830,43.000
0.000,19.060,1001.010,55.530
1.000,23.790,1000.830,43.010
0.000,19.070,1000.990,55.880
1.000,23.790,1000.840,42.980
0.000,19.060,1000.990,55.970
1.000,23.790,1000.870,43.010
0.000,19.060,1001.020,55.990
1.000,23.790,1000.860,43.070
0.000,19.060,1001.020,55.990
1.000,23.790,1000.840,43.010
0.000,19.070,1001.020,56.190
1.000,23.790,1000.820,42.970
0.000,19.080,1001.010,56.400
1.000,23.790,1000.870,42.990
0.000,19.090,1000.990,56.380
1.000,23.790,1000.850,42.970
0.000,19.100,1001.030,56.550
1.000,23.790,1000.850,42.970
0.000,19.100,1001.000,56.170
1.000,23.800,1000.850,42.960
0.000,19.100,1001.000,56.240
1.000,23.800,1000.830,42.930
0.000,19.110,1001.040,56.340
1.000,23.800,1000.870,42.900
0.000,19.130,1001.030,56.380
1.000,23.790,1000.890,42.850
0.000,19.140,1001.040,56.420
1.000,23.800,1000.880,42.810
0.000,19.160,1001.000,56.500
1.000,23.800,1000.860,42.800
0.000,19.160,1000.990,56.450
1.000,23.800,1000.870,42.790
0.000,19.160,1001.000,56.040
1.000,23.800,1000.870,42.790
0.000,19.170,1001.020,56.110
1.000,23.800,1000.870,42.780
0.000,19.190,1000.990,56.150
1.000,23.800,1000.870,42.770
0.000,19.200,1001.010,56.140
1.000,23.800,1000.860,42.740
0.000,19.190,1001.000,55.770
1.000,23.800,1000.870,42.720
0.000,19.190,1001.020,55.680
1.000,23.800,1000.870,42.710
0.000,19.190,1001.020,55.680
1.000,23.790,1000.890,42.700
0.000,19.170,1001.050,54.950
1.000,23.800,1000.890,42.700
0.000,19.140,1001.050,54.490
1.000,23.800,1000.900,42.710
0.000,19.110,1001.020,54.070
1.000,23.800,1000.900,42.710
0.000,19.090,1001.040,53.930
1.000,23.800,1000.890,42.770
0.000,19.080,1001.020,54.350
1.000,23.800,1000.900,42.900
0.000,19.080,1001.060,55.020
1.000,23.800,1000.890,42.960
0.000,19.080,1001.030,55.380
1.000,23.800,1000.900,42.990
0.000,19.080,1001.030,55.610
1.000,23.800,1000.910,43.000
0.000,19.080,1001.010,55.910
1.000,23.800,1000.890,42.960
0.000,19.070,1001.030,55.790
1.000,23.800,1000.870,42.940
0.000,19.070,1001.000,55.560
1.000,23.800,1000.860,42.970
0.000,19.060,1001.000,55.240
1.000,23.800,1000.870,43.050
0.000,19.030,1000.980,54.790
1.000,23.800,1000.840,43.080
0.000,19.010,1000.990,54.520
1.000,23.800,1000.850,43.130
0.000,19.010,1000.960,54.800
1.000,23.800,1000.850,43.130
0.000,19.020,1000.970,55.360
1.000,23.800,1000.860,43.110
0.000,19.030,1000.990,55.800
1.000,23.800,1000.870,43.120
0.000,19.030,1000.990,55.800
1.000,23.800,1000.860,43.140
0.000,19.030,1001.020,55.970
1.000,23.810,1000.860,43.140
0.000,19.040,1001.020,56.260
1.000,23.810,1000.860,43.140
0.000,19.050,1001.010,56.570
1.000,23.810,1000.860,43.170
0.000,19.050,1001.020,56.570
1.000,23.800,1000.880,43.150
0.000,19.050,1001.010,56.180
1.000,23.810,1000.870,43.140
0.000,19.060,1001.030,56.030
1.000,23.810,1000.860,43.120
0.000,19.060,1001.030,56.080
1.000,23.810,1000.850,43.110
0.000,19.050,1001.030,55.780
1.000,23.810,1000.870,43.070
0.000,19.050,1001.010,55.540
1.000,23.810,1000.860,43.050
0.000,19.040,1001.040,55.120
1.000,23.810,1000.880,43.040
0.000,19.030,1001.050,54.720
1.000,23.820,1000.890,43.030
0.000,18.990,1001.050,54.170
1.000,23.810,1000.860,43.030
0.000,18.980,1001.000,54.370
1.000,23.810,1000.880,43.050
0.000,18.950,1001.010,54.490
1.000,23.820,1000.860,43.070
0.000,18.950,1001.030,54.890
1.000,23.820,1000.880,43.070
0.000,18.940,1001.010,55.170
1.000,23.820,1000.880,43.070
0.000,18.940,1001.050,55.300
1.000,23.820,1000.860,43.090
0.000,18.940,1001.050,55.300
1.000,23.820,1000.880,43.110
0.000,18.930,1001.040,55.310
1.000,23.820,1000.880,43.110
0.000,18.930,1001.020,55.380
1.000,23.810,1000.850,43.120
0.000,18.920,1001.000,55.360
1.000,23.810,1000.890,43.120
0.000,18.920,1001.040,55.340
1.000,23.820,1000.890,43.130
0.000,18.910,1001.030,55.280
1.000,23.820,1000.890,43.170
0.000,18.910,1001.030,55.280
1.000,23.820,1000.850,43.180
0.000,18.910,1001.030,55.520
1.000,23.820,1000.880,43.190
0.000,18.920,1001.010,55.760
1.000,23.820,1000.830,43.210
0.000,18.920,1001.030,55.810
1.000,23.820,1000.850,43.210
0.000,18.920,1000.980,55.770
1.000,23.820,1000.890,43.200
0.000,18.930,1000.980,55.870
1.000,23.820,1000.850,43.180
0.000,18.930,1001.010,55.850
1.000,23.820,1000.840,43.190
0.000,18.940,1001.020,55.900
1.000,23.820,1000.860,43.190
0.000,18.940,1001.000,55.870
1.000,23.820,1000.860,43.130
0.000,18.940,1001.020,55.960
1.000,23.830,1000.870,43.120
0.000,18.940,1000.990,56.000
1.000,23.820,1000.860,43.070
0.000,18.960,1000.990,56.080
1.000,23.830,1000.880,43.050
0.000,18.960,1000.990,56.080
1.000,23.830,1000.880,43.050
0.000,18.970,1001.010,56.170
1.000,23.830,1000.880,43.030
